,Accuracy,Std
0,0.7411204925411523,0.051482227175817394
1,0.7194599987139918,0.11766597083579333
2,0.6941328382201646,0.07397940735773074
3,0.7013920974794239,0.07034005709457651
4,0.656196109825103,0.07141765930206047
5,0.7066745048868314,0.09248759503309671
6,0.7440834555041154,0.07485324576743775
7,0.6828237139917696,0.057169733586171285
8,0.6874167888374487,0.058089232230097106
