,Accuracy,Std
0,0.7543159250685869,0.033258752298921626
1,0.7662696287722908,0.015601851851851867
2,0.709309752229081,0.0045033815132750465
3,0.7276430855624141,0.061913580246913506
4,0.6970566658093278,0.059336285299017674
5,0.7270566658093278,0.004166666666666708
6,0.734035060871056,0.030227194851090117
7,0.7325861796982167,0.012526041666666654
8,0.7199270361796982,0.030740740740740735
