,Accuracy,Std
0,0.7618095186042524,0.04892422342000351
1,0.8352863704561043,0.024469916494986328
2,0.7186675432956104,0.07880644347192169
3,0.7580193951474622,0.03698465431470511
4,0.6533558149005487,0.005947883221349849
5,0.7334947037894376,0.07763400843778434
6,0.7787801976165979,0.06618750505084176
7,0.6932473079561042,0.06341347099603671
8,0.712939148233882,0.04057946520710243
