,Accuracy,Std
0,0.7555159250685869,0.033258752298921626
1,0.7674696287722906,0.015601851851851867
2,0.7105097522290806,0.0045033815132750465
3,0.7288430855624142,0.061913580246913506
4,0.698256665809328,0.05933628529901768
5,0.7282566658093277,0.004166666666666708
6,0.7352350608710562,0.030227194851090114
7,0.7337861796982166,0.012526041666666656
8,0.721127036179698,0.030740740740740735
