,Accuracy,Std
0,0.755815925068587,0.03325875229892162
1,0.7677696287722906,0.015601851851851867
2,0.7108097522290808,0.0045033815132750465
3,0.729143085562414,0.061913580246913506
4,0.6985566658093278,0.059336285299017674
5,0.7285566658093277,0.004166666666666708
6,0.735535060871056,0.030227194851090117
7,0.7340861796982165,0.012526041666666656
8,0.7214270361796982,0.030740740740740735
