,Accuracy,Std
0,0.7445561664094649,0.05049662108543077
1,0.7243925861625513,0.11243063667174649
2,0.6879882651748971,0.08171666838962097
3,0.7091302404835389,0.06344625819311582
4,0.6575268454218105,0.06821680867726893
5,0.7080577096193416,0.09167732743168709
6,0.7518324009773663,0.07791328270283919
7,0.6749287551440328,0.0596786039831969
8,0.6955870306069958,0.04711639719806766
