,Accuracy,Std
0,0.7451946266289438,0.05081492804340165
1,0.723348947616598,0.11099267375938777
2,0.6882254908264744,0.08161547601038521
3,0.7059909229252399,0.08047495873491753
4,0.6604554290980795,0.06434789672764454
5,0.7077687007030178,0.09123230056572205
6,0.7493643797153634,0.07658587837767514
7,0.6779753943758572,0.06484014271048898
8,0.6956761081104251,0.0468073456040782
