,Accuracy,Std
0,0.7589026256001372,0.042130398853376425
1,0.7625631194272977,0.11304449243653225
2,0.7099952181927298,0.07460108691484794
3,0.7446495391803841,0.04148198623664097
4,0.6433362675754457,0.003140087037796609
5,0.7226032428840877,0.08126417753505923
6,0.7648254651063101,0.07039488384765621
7,0.6885749828532236,0.06335535543276288
8,0.7061495391803841,0.03221239148082435
