,Accuracy,Std
0,0.776870811899863,0.02242791888464274
1,0.832370811899863,0.031003733347477393
2,0.7266609353566531,0.07703933673166105
3,0.7545436514060356,0.027481323416403455
4,0.6478569230109741,0.00468323365519339
5,0.7324001328875173,0.07793469270527235
6,0.7804340835048011,0.04589480588382533
7,0.6798794924554185,0.06183390035994784
8,0.6983831575788753,0.04106234827264231
